episode_idx,time_sec,dr_E_m,dr_N_m,gt_E_m,gt_N_m,drift_m
42,48,99.81512,-141.75186,209.70038,-210.94041,129.85309
42,49,101.12568,-144.63332,215.10228,-216.83125,134.91927
42,50,102.45338,-147.22534,220.29584,-222.08635,139.61023
42,51,103.47666,-149.122,224.73418,-227.64609,144.46251
42,52,104.48563,-150.71805,229.83891,-232.24084,149.53064
42,53,105.489075,-151.9688,235.75148,-236.6778,155.3831
42,54,106.67042,-153.27348,241.88242,-240.3748,160.8382
42,55,108.27579,-154.92903,248.01062,-243.17834,165.26877
42,56,110.20355,-156.5793,254.59998,-245.51689,169.58838
42,57,112.10295,-157.95978,261.64282,-247.32799,174.20921
42,58,113.861984,-159.15955,268.6565,-248.55412,178.75327
42,59,114.920395,-159.85753,275.74106,-249.46758,184.10118
42,60,116.12562,-160.61241,282.44385,-250.05809,188.8446
43,1,6.014125,-3.0299437,5.903845,-2.90161,0.16920772
43,2,11.997494,-6.222341,12.394304,-6.256462,0.39827484
43,3,18.484447,-9.918392,18.7288,-9.659027,0.35634017
43,4,25.322647,-14.294806,24.783525,-13.216374,1.2056806
43,5,31.731873,-18.87563,30.572384,-17.14956,2.0793574
43,6,37.125603,-23.47071,36.20418,-21.629383,2.0590057
43,7,42.02565,-28.630379,41.643517,-26.631168,2.0354037
43,8,46.980373,-34.280903,46.71954,-31.822844,2.4718597
43,9,52.55112,-40.277542,51.39604,-37.31521,3.1795642
43,10,58.251858,-46.696106,56.166756,-43.064205,4.1878815
43,11,63.49167,-53.10278,60.811943,-49.08987,4.8253875
43,12,68.33376,-59.356823,65.00626,-54.982525,5.4960656
43,13,72.547264,-65.21121,69.33704,-61.214252,5.126519
43,14,76.03085,-70.25647,73.97937,-67.87382,3.1441398
43,15,78.91996,-74.20713,78.948586,-74.49412,0.28841138
43,16,82.10117,-78.56921,84.441925,-81.5421,3.783809
43,17,85.617195,-83.44433,90.22095,-88.788574,7.053758
43,18,89.35978,-88.84021,95.88178,-95.40168,9.251455
43,19,92.748116,-93.61036,101.28368,-101.29252,11.483531
43,20,96.17564,-97.98914,106.47725,-106.547615,13.392934
43,21,99.21887,-101.71024,110.91558,-112.10736,15.649697
43,22,102.248985,-104.933685,116.02032,-116.70211,18.114784
43,23,105.37182,-107.58497,121.932884,-121.13906,21.40052
43,24,108.736176,-110.112,128.06383,-124.83607,24.297249
43,25,112.59537,-112.809425,134.19202,-127.63962,26.19828
43,26,116.79951,-115.20118,140.78139,-129.97816,28.168953
43,27,120.96432,-117.15033,147.82423,-131.78926,30.590086
43,28,124.889496,-118.84619,154.8379,-133.0154,33.131157
43,29,128.02136,-120.141785,161.92245,-133.92885,36.597366
43,30,131.18077,-121.36286,168.62524,-134.51936,39.688564
43,31,134.54546,-122.57209,175.03926,-135.05354,42.373753
43,32,137.39511,-123.58818,182.20811,-135.59842,46.394516
43,33,140.33502,-124.63978,190.13548,-136.23277,51.13202
43,34,142.77917,-125.57275,198.09828,-137.05458,56.498108
43,35,144.16148,-126.159424,205.86366,-138.26308,62.878113
43,36,144.79991,-126.48856,213.16045,-140.0865,69.69983
43,37,144.6211,-126.37403,219.74896,-142.29759,76.79685
43,38,143.88982,-125.80137,225.6347,-144.67557,83.89554
43,39,143.05482,-125.05961,231.72673,-147.38684,91.43966
43,40,141.5805,-123.701584,238.46745,-150.78584,100.60138
43,41,140.23921,-122.46943,245.41296,-154.72037,110.00746
43,42,139.03569,-121.38219,252.46375,-158.72562,119.417145
43,43,137.18234,-119.752335,259.23392,-162.46265,129.30878
43,44,134.7096,-117.652725,265.8056,-165.37025,139.51031
43,45,131.54848,-115.00351,271.56982,-168.525,149.90172
43,46,128.47481,-112.437805,277.10034,-171.29286,159.85452
43,47,124.949234,-109.4395,281.6001,-173.64352,169.29752
43,48,120.57423,-105.700356,284.6169,-175.158,178.14143
43,49,115.03089,-100.967896,287.0548,-176.32729,187.80647
43,50,109.15146,-95.205826,289.6064,-177.87961,198.49167
43,51,103.648994,-89.48858,293.22128,-180.29031,210.1966
43,52,98.12319,-84.38046,298.2735,-183.05907,223.15378
43,53,93.28342,-80.476364,304.8321,-185.66103,236.2555
43,54,88.93117,-77.33693,312.86578,-188.07538,249.81937
43,55,84.95378,-74.61055,321.8975,-190.64447,263.82983
43,56,81.239235,-72.06762,331.67465,-193.47536,278.31232
43,57,78.18131,-69.95391,342.16626,-196.69926,292.83517
43,58,75.46062,-68.10212,352.77237,-200.4464,307.27322
43,59,73.04208,-66.475746,363.79504,-203.917,321.60126
43,60,70.22763,-64.75762,374.65085,-207.00792,336.0188
44,1,7.01902,-0.79398286,5.79314,-0.47759905,1.2660493
44,2,14.611542,-1.6776109,12.961994,-1.0224762,1.7748827
44,3,22.668602,-2.6351342,20.889359,-1.6568213,2.030469
44,4,31.136177,-3.8329074,28.852165,-2.478636,2.6553268
44,5,39.222065,-5.28254,36.61755,-3.6871295,3.0543137
44,6,47.047455,-7.2976627,43.914333,-5.510551,3.6069682
44,7,54.067993,-9.826253,50.50284,-7.7216454,4.1400127
44,8,60.33821,-12.78102,56.38859,-10.099615,4.773827
44,9,66.23914,-16.022871,62.48061,-12.810896,4.944022
44,10,71.36021,-18.957632,69.22133,-16.209902,3.4820714
44,11,76.63505,-21.971107,76.16685,-20.144423,1.8857332
44,12,82.10871,-25.037931,83.21763,-24.149664,1.4208155
44,13,86.927895,-27.654072,89.98781,-27.886703,3.0687437
44,14,91.15276,-29.853567,96.55947,-30.794312,5.4879403
44,15,94.66288,-31.65228,102.3237,-33.94905,7.997707
44,16,98.35758,-33.53646,107.854225,-36.716915,10.015064
44,17,101.56766,-35.210835,112.353966,-39.067577,11.455082
44,18,103.86251,-36.41496,115.3708,-40.58205,12.239497
44,19,104.88093,-36.948624,117.80869,-41.751335,13.791053
44,20,105.12719,-37.100063,120.360306,-43.303658,16.44787
44,21,105.62441,-37.426228,123.97515,-45.714363,20.13561
44,22,106.504814,-37.932846,129.02739,-48.483116,24.87116
44,23,108.604126,-38.95944,135.58598,-51.08508,29.581274
44,24,111.55723,-40.211224,143.61967,-53.499435,34.707016
44,25,115.06656,-41.600433,152.65137,-56.068527,40.27336
44,26,118.93053,-43.127346,162.42854,-58.899414,46.26916
44,27,123.53426,-44.970608,172.92014,-62.123318,52.27982
44,28,128.6228,-46.965565,183.52626,-65.870445,58.067066
44,29,134.09041,-49.07386,194.54893,-69.341064,63.76514
44,30,139.32452,-50.832256,205.40472,-72.43197,69.52079
44,31,144.54564,-52.43962,216.78546,-75.247734,75.75488
44,32,149.89626,-53.962685,228.60498,-77.68513,82.20595
44,33,156.12509,-55.613102,240.5224,-79.15735,87.61984
44,34,162.64215,-57.301285,252.14523,-80.181984,92.381424
44,35,169.89699,-59.0445,263.80447,-80.91512,96.42065
44,36,177.13277,-60.636906,275.50366,-81.53916,100.56708
44,37,183.79605,-62.075035,287.27737,-82.11782,105.40444
44,38,190.3116,-63.445488,298.96255,-82.518105,110.31226
44,39,196.54306,-64.68057,310.49588,-82.8409,115.39082
44,40,202.5594,-65.85197,321.69073,-83.230415,120.39221
44,41,207.13667,-66.97992,332.464,-83.662544,126.43277
44,42,210.30634,-67.893654,343.0119,-84.15125,133.69771
44,43,212.63068,-68.63695,353.3638,-84.71932,141.64906
44,44,215.08304,-69.51037,363.68256,-85.31828,149.43797
44,45,217.92448,-70.46064,374.265,-85.941574,157.10513
44,46,221.21301,-71.51358,384.83542,-86.58747,164.31529
44,47,224.19267,-72.4459,395.67725,-87.14292,172.11322
44,48,226.50436,-73.25003,406.95847,-87.83189,181.0423
44,49,228.42659,-73.92204,418.27625,-88.42078,190.40248
44,50,230.57187,-74.71868,429.4681,-89.21001,199.42346
44,51,232.64586,-75.60194,440.6417,-90.53289,208.53105
44,52,234.6709,-76.54922,452.0147,-92.108,217.9
44,53,236.86676,-77.65103,463.6172,-93.92004,227.33331
44,54,238.61826,-78.58358,475.1057,-95.41449,237.08563
44,55,239.687,-79.17597,486.33514,-97.12423,247.30032
44,56,240.65158,-79.68597,497.34396,-98.892494,257.4099
44,57,241.17593,-79.958824,508.4709,-100.30573,268.06827
44,58,240.89545,-79.80861,519.8269,-102.00479,279.8132
44,59,240.4523,-79.5466,531.1395,-104.30297,291.7395
44,60,240.31958,-79.46157,542.0725,-107.36539,303.04034
45,1,7.9471664,-2.0289323,10.252499,-2.5251312,2.3581285
45,2,16.113483,-3.9439828,22.072014,-4.962524,6.0449576
45,3,25.35823,-5.9291825,33.989433,-6.434745,8.645996
45,4,34.868256,-7.9170237,45.612267,-7.4593825,10.753753
45,5,45.325512,-9.91132,57.27152,-8.192514,12.069025
45,6,55.70046,-11.684267,68.9707,-8.816558,13.576567
45,7,65.58265,-13.331823,80.74442,-9.395212,15.664491
45,8,75.3631,-14.909637,92.42959,-9.795501,17.816269
45,9,85.00261,-16.349728,103.96292,-10.118289,19.958063
45,10,94.54401,-17.742308,115.157776,-10.507809,21.846407
45,11,102.70932,-19.348616,125.931015,-10.93994,24.697226
45,12,109.53961,-20.971659,136.47894,-11.428648,28.579653
45,13,115.6845,-22.620422,146.83086,-11.996715,32.908337
45,14,121.958435,-24.525335,157.1496,-12.595676,37.158237
45,15,128.84163,-26.470184,167.73204,-13.218969,41.085995
45,16,136.23257,-28.456158,178.30246,-13.864867,44.52843
45,17,143.36565,-30.322235,189.14427,-14.42032,48.461876
45,18,149.93466,-32.263878,200.4255,-15.109283,53.325466
45,19,156.12286,-34.10345,211.74329,-15.698172,58.586567
45,20,162.52992,-36.14307,222.93515,-16.4874,63.522728
45,21,168.85623,-38.49,234.10875,-17.810282,68.45102
45,22,175.10602,-41.060307,245.48175,-19.385395,73.63793
45,23,181.49014,-43.893642,257.08423,-21.197428,78.92771
45,24,187.4124,-46.695354,268.57275,-22.691889,84.635506
45,25,192.60298,-49.259026,279.8022,-24.40162,90.673
45,26,197.71645,-51.66005,290.811,-26.169886,96.52122
45,27,202.38701,-53.815907,301.93793,-27.58313,102.94923
45,28,206.24167,-55.650997,313.2939,-29.282188,110.251976
45,29,209.83647,-57.552692,324.60657,-31.580366,117.67216
45,30,213.65022,-59.74848,335.53952,-34.642784,124.44797
45,31,217.39316,-62.29071,346.02322,-38.601658,130.79321
45,32,220.1114,-64.35262,356.13782,-43.151608,137.66869
45,33,222.15862,-66.08227,365.8628,-48.13266,144.82085
45,34,224.59012,-68.20412,375.32217,-53.397465,151.45755
45,35,226.1754,-69.59402,384.60132,-58.657425,158.80296
45,36,226.93703,-70.26676,393.73724,-63.861588,166.92316
45,37,226.89908,-70.23437,402.74454,-68.932076,175.85028
45,38,226.6833,-70.06048,411.64767,-73.71524,185.00047
45,39,226.7848,-70.13772,420.04333,-78.131454,193.42378
45,40,226.38432,-69.83838,427.28247,-81.88273,201.25887
45,41,224.62154,-68.55962,432.9803,-84.70178,208.98311
45,42,221.50235,-66.4206,436.68604,-86.44972,216.11382
45,43,217.27008,-63.56668,438.19272,-87.14225,222.177
45,44,212.1482,-60.12402,438.74792,-87.39887,228.2353
45,45,206.37448,-56.25468,438.7894,-87.477165,234.50275
45,46,200.13437,-52.077652,438.77603,-87.58836,241.26926
45,47,193.65422,-47.738647,438.7624,-87.721794,248.34787
45,48,187.01276,-43.292862,438.74847,-87.855225,255.64952
45,49,180.26938,-38.790382,438.72858,-88.0109,263.1042
45,50,173.44545,-34.2188,438.70786,-88.14444,270.6882
45,51,166.55057,-29.595596,438.6874,-88.28889,278.39426
45,52,159.7526,-25.033169,438.6604,-88.43344,286.023
45,53,152.9552,-20.462109,438.65305,-88.56688,293.7031
45,54,146.13745,-15.860113,438.63287,-88.68919,301.42603
45,55,139.28616,-11.221614,438.62604,-88.778145,309.22382
45,56,132.38315,-6.533492,438.61923,-88.8671,317.11096
45,57,125.46143,-1.809072,438.61923,-88.945045,325.0546
45,58,118.50491,2.9418888,438.6124,-89.0121,333.05304
45,59,111.51589,7.709051,438.61267,-89.08949,341.11914
45,60,104.50269,12.519066,438.6124,-89.15621,349.23798
46,1,11.3487,-4.8623376,9.396553,-3.5895205,2.3304377
46,2,22.697432,-10.491739,19.511143,-8.139468,3.960507
46,3,33.800407,-16.734158,29.236115,-13.120524,5.8216076
46,4,45.547905,-23.582413,38.695488,-18.385328,8.600308
46,5,57.19152,-30.405497,47.97465,-23.645288,11.430271
46,6,68.507706,-37.09284,57.110565,-28.84945,14.065855
46,7,79.729256,-43.471764,66.11787,-33.919937,16.628508
46,8,91.48889,-49.722366,75.021,-38.7031,19.81453
46,9,103.85338,-55.859306,83.41666,-43.119316,24.082504
46,10,115.89058,-61.70507,90.65579,-46.87059,29.272108
46,11,126.6546,-66.743835,96.35361,-49.689644,34.770615
46,12,136.20248,-70.90886,100.059364,-51.437588,41.0543
46,13,144.74356,-74.55543,101.56604,-52.130108,48.653812
46,14,152.53683,-77.86894,102.121254,-52.386738,56.489586
46,15,159.85765,-80.969765,102.16271,-52.465027,64.352356
46,16,166.90837,-83.951706,102.149345,-52.57622,71.95938
46,17,173.84763,-86.887634,102.13571,-52.709656,79.440125
46,18,180.67825,-89.77658,102.1218,-52.84309,86.80552
46,19,187.40733,-92.61321,102.1019,-52.998764,94.054886
46,20,194.03584,-95.419556,102.08118,-53.132305,101.21201
46,21,200.58339,-98.19478,102.06072,-53.276752,108.279015
46,22,207.24417,-101.021355,102.03372,-53.421303,115.47728
46,23,213.90312,-103.85435,102.02636,-53.55474,122.66402
46,24,220.5271,-106.68607,102.00618,-53.67705,129.83514
46,25,227.10312,-109.50812,101.99936,-53.76601,136.96033
46,26,233.61037,-112.31181,101.992546,-53.854965,144.01547
46,27,240.07848,-115.11653,101.992546,-53.932907,151.03365
46,28,246.5058,-117.90565,101.985725,-53.99996,158.01895
46,29,252.90193,-120.67678,101.986,-54.07736,164.95787
46,30,259.2506,-123.446686,101.985725,-54.14407,171.85779
46,31,265.5644,-126.20626,101.97891,-54.211235,178.72742
46,32,271.85712,-128.96074,101.97891,-54.288628,185.56543
46,33,278.10803,-131.70747,101.97891,-54.344666,192.37065
46,34,284.37396,-134.47275,101.96528,-54.42206,199.201
46,35,290.63513,-137.25066,101.944824,-54.48922,206.04245
46,36,296.8581,-140.03651,101.92437,-54.566505,212.848
46,37,303.04233,-142.81277,101.903915,-54.633774,219.6183
46,38,309.30783,-145.622,101.87665,-54.722282,226.47395
46,39,315.56308,-148.42145,101.84937,-54.80012,233.3206
46,40,321.78485,-151.21259,101.83574,-54.866844,240.12521
46,41,327.97162,-153.9916,101.81556,-54.933556,246.8989
46,42,334.13657,-156.76738,101.80165,-54.978477,253.65428
46,43,340.2948,-159.54767,101.78802,-55.034077,260.4008
46,44,346.43918,-162.32089,101.781204,-55.089336,267.12567
46,45,352.6276,-165.10983,101.76756,-55.133705,273.90784
46,46,358.8184,-167.9045,101.76075,-55.15683,280.69675
46,47,364.98773,-170.69118,101.76756,-55.18931,287.44656
46,48,371.15082,-173.48251,101.76756,-55.211987,294.20273
46,49,377.29056,-176.26929,101.76756,-55.245346,300.93143
46,50,383.38202,-179.0552,101.76756,-55.278706,307.61554
46,51,389.42343,-181.84496,101.76791,-55.311512,314.2553
46,52,395.42258,-184.62253,101.77438,-55.3343,320.84998
46,53,401.41617,-187.41095,101.77411,-55.367214,327.44604
46,54,407.3779,-190.20393,101.76102,-55.3899,334.0307
46,55,413.3194,-192.9762,101.76075,-55.41214,340.57697
46,56,419.23074,-195.73383,101.75393,-55.445496,347.09125
46,57,425.1262,-198.5,101.74684,-55.478855,353.59476
46,58,431.00436,-201.26385,101.740295,-55.512215,360.08105
46,59,436.96066,-204.06865,101.740295,-55.545235,366.64957
46,60,442.90085,-206.87096,101.740295,-55.56781,373.2066
47,1,-0.5873077,0.32760772,0.0,-0.022683764,0.683838
47,2,-2.016183,1.1227462,0.0136351,-0.033803258,2.3361866
47,3,-3.8308177,2.132852,0.00681755,-0.056042243,4.417998
47,4,-5.744516,3.2007735,0.00681755,-0.089400716,6.6259403
47,5,-7.691208,4.288625,-1.3054613e-10,-0.1227592,8.866509
47,6,-9.664511,5.3932424,-0.0068175504,-0.15611768,11.138512
47,7,-11.693804,6.5293803,-0.0068175504,-0.17835666,13.47514
47,8,-13.765436,7.691694,-0.013635101,-0.22283463,15.866689
47,9,-15.880943,8.879139,-0.02045265,-0.2561931,18.303263
47,10,-18.03608,10.08896,-0.02045265,-0.2779873,20.785486
47,11,-20.216864,11.317972,-0.027270202,-0.30001053,23.293716
47,12,-22.410591,12.560928,-0.03381505,-0.3224653,25.820572
47,13,-24.632877,13.826205,-0.040905304,-0.34514904,28.38296
47,14,-26.813871,15.077073,-0.0681755,-0.389627,30.89581
47,15,-28.969131,16.31714,-0.09544571,-0.4452245,33.386623
47,16,-31.124424,17.558096,-0.12271591,-0.50082195,35.877995
47,17,-33.29265,18.811493,-0.14998612,-0.55641943,38.38687
47,18,-35.48709,20.082626,-0.17698361,-0.6008974,40.92202
47,19,-37.67115,21.349571,-0.18380116,-0.6453754,43.46354
47,20,-39.87153,22.629198,-0.19089141,-0.68940854,46.02511
47,21,-42.10318,23.927855,-0.19770896,-0.7232118,48.618347
47,22,-44.345776,25.233215,-0.20452651,-0.7565703,51.2242
47,23,-46.605408,26.548483,-0.21134408,-0.811723,53.860836
47,24,-48.839005,27.849188,-0.23152672,-0.8566457,56.45097
47,25,-51.090027,29.159706,-0.23861428,-0.9122432,59.077816
47,26,-53.37582,30.487295,-0.23861428,-0.9567211,61.743736
47,27,-55.696255,31.834085,-0.22497918,-0.99007964,64.45532
47,28,-58.062508,33.20731,-0.20452651,-1.0229933,67.22544
47,29,-60.471184,34.607555,-0.17725632,-1.0456771,70.046486
47,30,-62.918896,36.034092,-0.15025611,-1.0790355,72.91972
47,31,-65.39384,37.476967,-0.12953345,-1.1123941,75.81931
47,32,-67.91075,38.94635,-0.10226325,-1.1235136,78.76284
47,33,-70.42236,40.42034,-0.07499304,-1.1457525,81.70981
47,34,-72.93087,41.89822,-0.047722835,-1.1679915,84.65608
47,35,-75.490845,43.41262,-0.0068175234,-1.179111,87.671326
47,36,-78.09669,44.958168,0.040905338,-1.1679915,90.736465
47,37,-80.75985,46.528313,0.088421606,-1.156872,93.863304
47,38,-83.46245,48.120277,0.12271596,-1.156872,97.02947
47,39,-86.10171,49.68534,0.17691886,-1.1457525,100.13891
47,40,-88.418175,51.07162,0.49552128,-1.3227837,103.202805
47,41,-90.46632,52.294823,1.4944074,-1.7430917,106.662415
47,42,-92.39224,53.419334,3.453772,-2.531686,110.98187
47,43,-93.99192,54.358425,6.733016,-3.973662,116.3965
47,44,-95.108376,55.0741,11.39668,-6.208154,122.87734
47,45,-95.73521,55.48413,16.88518,-8.864015,129.7075
47,46,-95.78543,55.516342,22.901815,-11.4206085,136.26158
47,47,-95.21854,55.14063,29.717192,-14.321671,142.94736
47,48,-94.16467,54.425835,36.346336,-17.245888,148.89581
47,49,-92.76273,53.411636,42.443157,-20.148521,153.92119
47,50,-91.395294,52.307804,47.940582,-23.02847,158.39836
47,51,-90.50786,51.488945,52.955696,-25.92791,163.0189
47,52,-90.13691,51.12824,57.63256,-28.78617,167.99443
47,53,-89.886116,50.89276,62.747017,-31.856012,173.62094
47,54,-89.29084,50.364693,68.40481,-35.081554,179.35713
47,55,-88.39716,49.64776,74.39609,-37.98089,184.87949
47,56,-86.719666,48.45719,81.27034,-41.023525,190.33508
47,57,-84.5347,46.953827,89.02566,-44.618675,196.23639
47,58,-81.87768,45.067513,97.463905,-48.59841,202.32823
47,59,-78.95109,42.957733,106.04763,-52.82266,208.32285
47,60,-76.56728,41.245102,114.65694,-57.56804,215.24576
48,1,-0.3618903,0.19994646,0.020452654,-0.033358477,0.44790325
48,2,-1.1387217,0.6265067,0.04772286,-0.04447797,1.3630373
48,3,-2.002439,1.1009539,0.07499307,-0.066716954,2.383103
48,4,-2.917345,1.6050438,0.10226327,-0.08895594,3.4623213
48,5,-3.902172,2.1499724,0.14316858,-0.10007543,4.6289845
48,6,-4.9484577,2.7304673,0.19089144,-0.08895594,5.8619156
48,7,-6.0653477,3.3463204,0.23840772,-0.07783645,7.1737146
48,8,-7.236255,3.9913585,0.27270207,-0.07783645,8.540655
48,9,-8.374552,4.622775,0.32690498,-0.066716954,9.884669
48,10,-9.208509,5.089773,0.6455074,-0.24374808,11.204825
48,11,-9.777228,5.407571,1.6443936,-0.6640561,12.93515
48,12,-10.208107,5.642781,3.6037583,-1.4526505,15.527806
48,13,-10.301998,5.6943226,6.883002,-2.8946264,19.211826
48,14,-9.933595,5.472871,11.546665,-5.129119,23.9542
48,15,-9.061175,4.937426,17.035166,-7.7849793,29.032372
48,16,-7.5784483,4.045687,23.051802,-10.341573,33.840885
48,17,-5.4649167,2.730942,29.867176,-13.242635,38.775146
48,18,-2.8457255,1.0625173,36.496323,-16.166853,42.949364
48,19,0.11871028,-0.954574,42.593143,-19.069485,46.17605
48,20,3.0744066,-3.2030368,48.09057,-21.949434,48.763535
48,21,5.515957,-5.3290477,53.105682,-24.848873,51.437397
48,22,7.425669,-7.0818896,57.782547,-27.707134,54.417053
48,23,9.273134,-8.718992,62.897003,-30.776976,57.983395
48,24,11.51741,-10.597221,68.554794,-34.002518,61.65283
48,25,14.131479,-12.573323,74.546074,-36.90185,65.12911
48,26,17.616688,-14.898901,81.42033,-39.94449,68.54331
48,27,21.636473,-17.497374,89.175644,-43.53964,72.38604
48,28,26.123579,-20.492384,97.61389,-47.519375,76.42855
48,29,30.879848,-23.71716,106.19762,-51.74362,80.36323
48,30,35.08722,-26.55985,114.80692,-56.489006,85.15272
48,31,38.947723,-29.15506,123.365425,-61.53483,90.41459
48,32,42.889606,-31.888184,131.6216,-66.397156,95.20628
48,33,47.386143,-35.089233,139.89603,-71.46676,99.40525
48,34,52.433357,-38.770985,148.60272,-76.27127,103.22218
48,35,57.694466,-42.62579,157.10258,-80.937904,106.53541
48,36,62.884014,-46.500282,166.05348,-85.83359,110.41307
48,37,68.0993,-50.497528,175.59114,-91.32395,114.98388
48,38,72.52561,-54.014748,184.93423,-96.96601,120.33499
48,39,77.06343,-57.750214,194.14941,-102.47769,125.33824
48,40,81.983154,-61.817947,203.54707,-107.798744,129.9693
48,41,87.4545,-66.26276,213.3107,-113.16396,134.31123
48,42,92.81028,-70.68004,223.3706,-118.563515,139.06412
48,43,98.14563,-75.11439,233.62668,-124.026375,144.03992
48,44,103.85424,-79.99267,243.83308,-129.99622,148.64197
48,45,108.63989,-84.20001,253.54454,-136.25604,153.97139
48,46,112.59941,-87.63729,263.44733,-142.38263,160.47475
48,47,116.62772,-91.17095,273.8941,-148.70435,167.45987
48,48,120.91558,-94.927315,284.81802,-155.26842,174.65697
48,49,125.48211,-99.01262,295.8122,-162.0794,181.63081
48,50,130.24763,-103.477844,307.02988,-168.97804,188.52649
48,51,134.51346,-107.465675,317.90616,-175.77249,195.70055
48,52,138.61765,-111.2021,328.03333,-182.41217,202.35902
48,53,143.03487,-115.23522,337.2551,-188.95042,207.73885
48,54,148.41785,-120.21679,346.25333,-195.46457,211.66272
48,55,153.36002,-125.174904,355.42267,-202.42458,216.32574
48,56,158.58478,-130.58669,364.87927,-209.68384,220.9384
48,57,163.62672,-135.86195,374.05438,-217.02783,225.53868
48,58,168.42163,-140.49548,383.18576,-224.09692,230.46222
48,59,172.88354,-144.76115,392.62042,-231.16786,236.11525
48,60,177.62631,-149.12433,402.72397,-238.25905,242.10318
49,1,5.976733,-3.6220908,7.6984715,-4.5238543,1.9435947
49,2,12.258085,-7.568432,15.954633,-9.386187,4.1193075
49,3,19.096457,-11.985426,24.229074,-14.455785,5.696178
49,4,26.468163,-16.86854,32.935764,-19.260296,6.8956776
49,5,34.008213,-21.88665,41.435635,-23.926933,7.7025547
49,6,41.464813,-26.946482,50.386528,-28.822615,9.116845
49,7,48.970776,-32.179432,59.92418,-34.312977,11.159259
49,8,55.663013,-37.02132,69.26727,-39.955036,13.916988
49,9,62.381786,-42.06144,78.48247,-45.466717,16.456848
49,10,69.422806,-47.367134,87.88011,-50.787773,18.771599
49,11,76.99435,-52.97071,97.643745,-56.152992,20.893171
49,12,84.37977,-58.52181,107.70364,-61.552544,23.51996
49,13,91.680984,-64.05283,117.95972,-67.0154,26.4452
49,14,99.249275,-69.95102,128.16612,-72.98524,29.075602
49,15,105.839355,-75.23735,137.87758,-79.24506,32.287914
49,16,111.52582,-79.74055,147.78035,-85.37166,36.689243
49,17,117.23468,-84.30968,158.22714,-91.693375,41.65214
49,18,123.19571,-89.07422,169.15106,-98.25744,46.86391
49,19,129.41522,-94.15239,180.14523,-105.068436,51.891174
49,20,135.79141,-99.608086,191.36293,-111.967064,56.929237
49,21,141.64261,-104.60296,202.23921,-118.76152,62.228718
49,22,147.29321,-109.29907,212.36636,-125.40119,67.03576
49,23,153.22375,-114.24237,221.58813,-131.93945,70.61781
49,24,160.13948,-120.08598,230.58636,-138.4536,72.80201
49,25,166.55553,-125.966675,239.75572,-145.4136,75.739365
49,26,173.21527,-132.26936,249.21233,-152.67285,78.68834
49,27,179.60727,-138.3799,258.38742,-160.01686,81.69743
49,28,185.7517,-143.80347,267.5188,-167.08594,85.01725
49,29,191.43906,-148.76955,276.95346,-174.15689,89.20331
49,30,197.37111,-153.75203,287.057,-181.24808,93.806145
49,31,203.06906,-157.37128,297.94525,-187.90411,99.668175
49,32,208.86684,-160.75941,309.5663,-194.30913,106.141266
49,33,215.19632,-164.09369,321.7901,-200.54564,112.65424
49,34,220.82367,-166.78302,334.6666,-206.2929,120.50412
49,35,226.07996,-168.94998,346.85968,-211.65332,128.10666
49,36,230.99658,-170.78079,358.62885,-216.3324,135.51732
49,37,236.11615,-172.64658,370.38486,-220.36922,142.4975
49,38,240.93224,-174.4502,381.407,-224.21924,149.0306
49,39,244.97617,-176.0267,391.79892,-227.79082,155.68059
49,40,248.13757,-177.22372,401.45273,-231.01515,162.47786
49,41,250.12762,-178.0036,410.68246,-233.70728,169.94339
49,42,250.65239,-178.22002,419.66852,-236.22162,178.69145
49,43,250.4768,-178.1443,428.6217,-238.82515,188.19609
49,44,249.62314,-177.7731,438.05383,-241.43576,198.89459
49,45,248.9039,-177.45718,448.0901,-244.25214,210.08737
49,46,248.18063,-177.14938,458.79025,-247.22502,221.96172
49,47,247.1411,-176.72357,469.74554,-250.29811,234.44818
49,48,246.03772,-176.25899,480.82297,-253.2669,247.09175
49,49,244.9681,-175.80893,492.57224,-255.97276,260.25766
49,50,243.56815,-175.22559,505.0017,-258.5171,274.3811
49,51,241.77415,-174.47842,517.38135,-260.94766,288.85333
49,52,240.02744,-173.76843,529.5754,-263.34296,303.0868
49,53,238.91048,-173.29865,541.7402,-265.9309,316.68054
49,54,236.7873,-172.45035,553.91565,-268.55756,331.37137
49,55,234.53249,-171.61551,565.7945,-270.938,345.83157
49,56,231.57478,-170.56734,577.2385,-273.01724,360.52658
49,57,228.29013,-169.302,588.40546,-274.69907,375.22205
49,58,223.51985,-167.56808,599.25745,-276.1769,391.11972
49,59,218.83205,-165.95589,610.07355,-277.6022,406.8597
49,60,214.1968,-164.4531,621.22754,-278.97034,422.8336
50,1,9.895358,-5.3321333,9.815325,-5.9733696,0.6462115
50,2,20.254719,-10.519895,21.43638,-12.378391,2.2023475
50,3,31.409245,-15.472811,33.660168,-18.614899,3.8651483
50,4,42.499886,-19.885557,46.536663,-24.362144,6.0278854
50,5,54.117016,-23.785885,58.729736,-29.722576,7.518078
50,6,65.929,-27.302437,70.49891,-34.401657,8.442925
50,7,78.03788,-30.815504,82.25493,-38.43848,8.711674
50,8,90.2281,-34.46943,93.27708,-42.28849,8.392494
50,9,101.91612,-38.144115,103.66898,-45.860073,7.9125547
50,10,113.03566,-41.52105,113.322784,-49.08441,7.56881
