episode_idx,time_sec,dr_E_m,dr_N_m,gt_E_m,gt_N_m,raw_drift_m,snapped_drift_m
33,59,-202.34859,-0.45617867,-202.76933,42.556076,43.01431,68.77703679395017
33,60,-198.87532,8.145352,-200.89087,54.221745,46.120457,90.06384390282004
34,1,-0.020864712,0.078907,-0.040628966,-0.04447797,0.1249579,0.0
34,2,0.05303254,-0.19701679,-0.081803285,-0.10007543,0.16606724,0.21175722734860908
34,3,0.17775428,-0.65340245,-0.122432254,-0.1667924,0.57175285,0.5959043070165131
34,4,0.32661396,-1.2019401,-0.14970002,-0.23306456,1.0796272,0.07166261903112064
34,5,0.4892339,-1.8001009,-0.17724046,-0.28910682,1.6514512,0.4624232529945721
34,6,0.6645875,-2.4458342,-0.21105248,-0.34470427,2.2762892,0.2766742253287031
34,7,0.84815943,-3.1280384,-0.24513718,-0.41097644,2.928775,0.38799550935149263
34,8,1.0422035,-3.8502595,-0.2792219,-0.46657392,3.6325603,0.4162874816091934
34,9,1.2508187,-4.6210623,-0.29994538,-0.5221714,4.382439,0.3152962884993513
34,10,1.4757795,-5.4501147,-0.3340301,-0.57821363,5.1971946,0.6090632228988953
34,11,1.7142098,-6.3313017,-0.37472516,-0.63381106,6.0683646,1.0478997118482185
34,12,1.9624534,-7.2607875,-0.40874377,-0.68940854,6.9861,0.1995128061521
34,13,2.2198277,-8.232196,-0.44310117,-0.7446691,7.9469647,1.1172505215909883
34,14,2.4837763,-9.241574,-0.48373014,-0.7783645,8.9683895,0.11634481611371407
34,15,2.757503,-10.2988825,-0.5246318,-0.81172293,10.038855,1.1510799662873497
34,16,2.996563,-11.241635,-0.5723504,-0.81216776,11.0232,0.33396274657735975
34,17,3.1305945,-11.851225,-0.88483894,0.28154555,12.779977,0.9049761219219976
34,18,3.1437109,-11.935046,-1.4765762,3.4418683,16.056046,3.806672662750142
34,19,3.1992102,-11.062023,-1.5374205,8.605179,20.229546,8.349175464820393
34,20,3.6961856,-9.278891,-0.10362097,14.919246,24.494658,11.559203066739226
34,21,4.3737326,-6.7367916,2.0224385,21.90807,28.741201,21.821062764077446
34,22,4.957779,-3.3486888,3.7782006,30.408255,33.777546,27.47359699440616
34,23,5.1729937,0.3942659,4.247732,40.214626,39.831112,40.48685552247094
34,24,5.093153,5.0583973,3.4065459,50.750698,45.723415,47.560172744953306
34,25,4.5657372,10.897426,1.6908778,61.846172,51.02979,53.33877961777712
34,26,4.137815,17.566013,-0.06214268,73.44292,56.034523,58.52368715730721
34,27,4.4793544,24.486015,-1.3644301,85.06234,60.857544,63.24501913413627
34,28,5.49429,31.876938,-1.7583137,96.759865,65.28702,81.85734510377218
34,29,7.541865,39.49109,-1.690274,108.73485,69.8565,86.9061176481498
34,30,10.260514,47.131054,0.18819897,120.40052,73.95855,90.06384159111434
34,31,13.533846,54.705948,4.3777423,131.7433,77.57956,91.52876078294256
34,32,17.888365,62.517506,10.083078,143.18439,81.043625,92.67449299358543
34,33,23.062368,69.07548,17.878435,154.48355,85.565254,94.04100184368798
34,34,28.857813,74.99479,27.494589,165.25859,90.27409,98.38941641923466
34,35,33.95215,79.76499,38.217323,175.2601,95.59031,106.55845574481982
34,36,38.503654,83.74631,49.539577,184.5471,101.40312,111.75103988539934
34,37,42.682034,87.35539,60.833805,193.43098,107.61746,115.16444062625243
34,38,46.812126,90.9247,70.95795,201.35431,113.038574,117.71065509561004
34,39,51.317783,94.79402,80.182236,208.75009,117.55485,119.18165094452047
34,40,56.49649,98.97429,89.216995,215.9748,121.48971,119.54972667839368
34,41,62.079525,103.35179,98.07092,223.13976,125.078125,118.88712595153417
34,42,68.074326,108.12518,107.01297,230.34474,128.2725,117.0438636785866
34,43,74.86114,113.31241,116.02517,237.63898,130.96402,114.350101104364
34,44,81.88679,118.999214,124.97556,244.85568,133.02817,117.64570227278486
34,45,89.008156,125.047966,133.94055,252.06778,134.7329,115.30236835108948
34,46,96.54872,131.71657,143.17369,259.47693,136.0022,115.63728296197989
34,47,103.791,138.40637,152.54085,267.00467,137.52843,117.82637096147015
34,48,110.54809,144.71141,161.32458,274.13553,139.02824,119.76221537162427
34,49,117.61156,151.31192,168.87367,280.3377,138.83609,120.70438468909985
34,50,125.811005,158.38577,175.93082,286.04422,137.14471,118.87060096689811
34,51,135.07393,166.14415,182.37453,291.1508,133.6563,115.405851187459
34,52,145.13058,174.58325,187.40715,295.098,127.71496,108.53238718900619
34,53,154.64844,182.43283,190.56558,297.63013,120.666725,100.39221785237925
34,54,162.94962,189.46747,192.04161,298.81192,113.14837,91.28068242464569
34,55,169.97194,195.54129,192.57516,299.3016,106.19373,82.65076889345852
34,56,175.7115,200.50113,192.93727,299.62497,100.60946,75.4734138914511
34,57,180.31067,204.48393,193.23697,299.9247,96.31216,69.81534030738806
34,58,184.11607,207.75983,194.4429,300.853,93.66419,66.31867798045603
34,59,188.66098,211.69746,197.41907,303.18344,91.90423,64.13645934145448
34,60,193.74901,215.25226,201.72594,306.16232,91.25936,63.167422620725894
35,1,3.7458339,11.237463,3.8295906,10.197131,1.043698,0.8936191574076225
35,2,8.83028,22.711855,9.534927,21.638212,1.284226,0.48358854791991956
35,3,15.725483,33.31891,17.330284,32.93738,1.6495302,0.5972722795049735
35,4,23.891582,43.354782,26.946438,43.712414,3.075718,2.3008633904988023
35,5,31.822891,52.28305,37.66917,53.713932,6.018837,5.251146201989932
35,6,39.504814,60.36198,48.991425,63.000935,9.84682,9.008305475310667
35,7,46.959362,68.1043,60.285656,71.88481,13.85216,12.811376460711086
35,8,54.42087,75.85802,70.4098,79.80813,16.469643,15.00899957675813
35,9,62.313248,84.00827,79.63409,87.20392,17.613167,15.6100452003371
35,10,70.9647,92.41454,88.668846,94.42862,17.818342,15.072222963272129
35,11,80.10363,101.04622,97.522766,101.593575,17.427732,13.945981586000455
35,12,89.62552,110.17568,106.46482,108.79856,16.89552,12.223405637743447
35,13,99.975746,119.71222,115.47702,116.0928,15.91822,9.771674974950681
35,14,110.406975,129.87526,124.427414,123.3095,15.481663,6.79286218006063
35,15,120.80763,140.49974,133.3924,130.5216,16.060493,3.5506582668790743
35,16,131.48138,151.84799,142.62553,137.93074,17.829245,0.03184234754879865
35,17,141.7571,163.25836,151.99269,145.4585,20.532965,3.272805303861522
35,18,151.555,174.24904,160.77643,152.58936,23.540958,6.625244621214314
35,19,161.61154,185.54636,168.32552,158.79153,27.58438,11.356399370154023
35,20,172.9091,197.2662,175.38268,164.49805,32.861385,18.567657306641387
35,21,185.24469,209.69455,181.82637,169.6046,40.23542,30.25956702136273
35,22,198.27948,222.85179,186.859,173.55182,50.60548,5.938850759085077
35,23,210.85391,235.32964,190.01744,176.08395,62.80294,19.892403773897076
35,24,222.23315,246.92738,191.49345,177.26575,76.14245,3.151470403581952
35,25,232.38419,257.48453,192.02702,177.75543,89.36123,17.324043054447795
35,26,241.37,266.82147,192.38911,178.0788,101.36266,30.929548775042708
35,27,249.32663,275.1064,192.68883,178.37856,112.08978,40.19321762765846
35,28,256.5929,282.6281,193.89474,179.30682,120.85672,29.368952410486184
35,29,264.51874,290.88477,196.87093,181.63728,128.49606,36.526500707877155
35,30,273.4048,298.39575,201.1778,184.61617,134.76843,45.273859769616095
35,31,284.9785,302.1867,207.28403,185.96295,139.80125,27.872742382560645
35,32,297.64563,300.9575,214.7901,184.41151,142.9965,32.89957809443727
35,33,310.9575,298.0483,223.25432,180.09007,146.98978,36.68139647914125
35,34,324.59186,295.3501,232.69711,174.51254,151.81027,12.449406320311311
35,35,338.59198,293.03284,243.26909,167.93768,157.27444,13.268091319754733
35,36,352.89252,290.8759,254.48851,160.85423,163.06128,14.347095227376736
35,37,367.2734,288.78113,265.6408,153.88231,168.89902,13.151942657968796
35,38,381.87292,286.59848,276.6865,146.96155,174.8218,13.034442069362417
35,39,396.037,284.3607,287.69662,140.2774,180.27098,12.879973692380815
35,40,409.92548,282.25864,298.15573,133.89348,185.7544,12.253216801489623
35,41,423.07086,280.231,308.20044,127.66053,190.97896,11.821185608951
35,42,435.30414,278.3934,317.76352,121.57175,195.9817,11.336722420777702
35,43,446.3534,276.61038,326.6218,115.832535,200.4624,10.554798228610675
35,44,456.4241,275.00967,334.11984,111.23463,204.40303,8.795389329663381
35,45,465.96045,273.6878,339.8412,108.047775,208.18907,6.548922237898388
35,46,474.6853,272.76984,342.82632,106.58403,212.14268,2.329347714808013
35,47,482.97333,272.10193,344.04572,106.07114,216.48811,9.475719131931628
35,48,491.12436,271.64148,344.98282,105.70335,221.1172,0.0
35,49,499.2516,271.3226,345.79456,105.39244,226.013,7.626063585137534
35,50,507.4801,271.04172,346.0963,105.3026,231.33133,1.1833933409441515
35,51,515.7111,270.76086,346.0762,105.34708,236.934,7.340875000330668
35,52,523.8538,270.4936,346.1103,105.35819,242.61588,1.1790989263921763
35,53,532.1202,270.2412,346.1441,105.369316,248.53539,7.278281889519284
35,54,540.31323,270.00052,346.1714,105.38043,254.54042,1.2316298444459652
35,55,548.42615,269.7597,346.1921,105.391556,260.60602,7.235378736127975
35,56,556.4861,269.51233,346.25302,105.35853,266.7291,1.3161495281697053
35,57,564.8671,269.24503,346.30115,105.33595,273.1982,7.117770536855372
35,58,573.5974,268.9861,346.78052,105.13758,279.80753,1.884588292343381
35,59,582.72504,269.40118,349.07977,104.43968,286.0112,4.235729235751632
35,60,592.087,271.90582,353.29288,104.00162,291.91513,9.475719131931628
36,1,1.3296685,0.2725452,5.576729,1.1097254,4.3287864,4.328778803970401
36,2,3.4061987,-0.23324594,13.082794,-0.4417147,9.678841,9.910534093692009
36,3,6.3023853,-1.358909,21.547016,-4.763146,15.620102,15.819928500510589
36,4,9.465384,-2.5088308,30.989817,-10.340683,22.905,23.46279730792449
36,5,12.868435,-3.6269975,41.561794,-16.915539,31.621103,31.644812809541154
36,6,16.3463,-4.7147646,52.781208,-23.998993,41.223583,41.32315510780327
36,7,19.585697,-5.7099915,63.933506,-30.970915,51.037655,51.14647052589465
36,8,22.843315,-6.7242293,74.9792,-37.891674,60.741753,60.75610067164131
36,9,25.537167,-7.587508,85.989334,-44.57582,70.8703,70.87798147607377
36,10,27.73738,-8.276897,96.448425,-50.959743,80.889015,80.88671859026977
36,11,29.152908,-8.724826,106.493126,-57.1927,91.27236,91.26193593114273
36,12,29.710093,-8.8987255,116.05623,-63.28148,102.04479,102.03018688014045
36,13,29.242195,-8.747081,124.91448,-69.02069,113.075615,113.06343951617673
36,14,28.018766,-8.35376,132.41255,-73.6186,123.11605,123.11191347248196
36,15,26.591694,-7.9260926,138.13388,-76.80545,131.09549,131.0994905100955
36,16,24.663763,-7.4168215,141.11903,-78.269196,136.3154,136.32718167458424
36,17,22.594563,-6.9239397,142.33842,-78.78209,139.65024,139.66665571296147
36,18,20.44421,-6.4659333,143.27553,-79.14988,142.72522,142.86587896229378
36,19,18.26307,-6.040477,144.08725,-79.460785,145.67863,145.85085694794722
36,20,16.20551,-5.649996,144.38902,-79.55063,147.96053,148.16014306118498
36,21,14.172152,-5.2641373,144.36891,-79.50615,149.87686,150.10119977775224
36,22,12.055344,-4.865282,144.403,-79.49503,151.93913,153.38434588238172
36,23,10.069806,-4.4958687,144.43681,-79.48391,153.8756,155.31424334882396
36,24,8.013752,-4.1157866,144.46408,-79.47279,155.87614,157.30894507824038
36,25,5.8797126,-3.7206187,144.4848,-79.46167,157.9496,159.37637471830277
36,26,3.6949017,-3.3137681,144.54573,-79.4947,160.13274,162.6970411194972
36,27,1.8271171,-2.9636335,144.59386,-79.51727,161.99629,164.09035614589732
36,28,0.3012718,-2.681126,145.07321,-79.715645,163.99156,165.53295893922723
36,29,-0.84136796,-2.5572572,147.37248,-80.41354,167.41847,167.88490193960834
36,30,-1.4333334,-2.6214309,151.58557,-80.85161,171.85677,171.8008841692727
36,31,-1.154862,-2.5017838,156.91533,-79.96917,176.03233,176.11895627923573
36,32,-0.4675393,-1.8649487,162.9205,-76.54481,179.64613,180.00724471643568
36,33,0.39346337,-0.6370133,168.47195,-70.40418,181.98306,182.3753459209803
36,34,1.3031886,0.8701111,173.43655,-63.742893,183.86064,183.54645824623077
36,35,2.151214,2.4452927,177.94278,-57.150085,185.61864,184.6388941158168
36,36,3.2205296,4.4939623,182.30602,-50.731766,187.40729,185.64094716346716
36,37,4.446668,6.7942677,187.0281,-44.107468,189.54411,187.00129255208614
36,38,5.8717313,9.405645,191.99712,-36.914047,191.80243,190.2593486670033
36,39,7.66197,12.620142,196.92049,-29.840002,193.96301,193.83119468191703
36,40,9.213973,15.674497,201.08931,-23.41187,195.81595,196.43286886703572
36,41,9.858111,18.34761,203.7554,-16.951445,197.0842,198.30121952622855
36,42,9.393794,19.774443,203.57108,-10.511924,196.52501,198.33531852418744
36,43,8.266001,20.818293,200.2696,-4.9363627,193.72322,194.7868104993851
36,44,6.153249,22.016039,194.77531,-0.34248036,189.9426,189.20414398285627
36,45,3.5638137,23.326183,187.99069,4.8022866,185.35481,182.45122423378606
36,46,0.43589282,24.771336,180.39847,10.360699,180.53862,175.48581064941195
36,47,-3.4766552,26.391926,172.61511,16.054768,176.39493,171.62827138454708
36,48,-7.766718,28.10606,164.85051,21.93033,172.72768,160.62850500350712
36,49,-12.429705,29.932945,156.77496,28.060707,169.21503,159.26598171323096
36,50,-16.615778,31.521164,148.32396,34.48175,164.96631,146.59576101705306
36,51,-20.328413,32.73228,140.5673,40.241444,161.07086,146.21347621361787
36,52,-24.31668,33.930363,133.58582,45.29595,158.311,135.4200688420902
36,53,-28.79988,35.642612,126.43159,50.75232,155.96509,136.23722040951634
36,54,-33.692554,37.72524,118.79774,56.982506,153.70145,126.2561440583594
36,55,-38.89877,40.188866,111.58186,63.71914,152.3092,128.4931157846281
36,56,-43.731384,43.155235,106.09273,69.57467,152.13564,121.61731006504694
36,57,-47.83824,45.834106,102.72938,73.43289,153.07614,126.27572256423092
36,58,-50.12834,47.405212,100.669044,75.96882,153.47878,126.11646362233266
36,59,-50.7933,47.899746,99.26345,77.838745,153.01428,126.14256911776862
36,60,-50.220795,47.425716,98.28057,79.30867,151.88542,126.28848379287037
37,1,-0.03604732,-0.0072510387,4.857814,0.8608847,4.9702654,4.9335052170468625
37,2,-0.024032008,1.8209219e-05,10.862988,4.2852435,11.700016,11.677659354109924
37,3,0.17579472,0.18981081,16.414444,10.425873,19.195591,19.255086040815584
37,4,0.1584064,0.17093435,21.379034,17.087158,27.138048,27.205446564615787
37,5,-0.3283157,-0.41216502,25.88526,23.679968,35.603123,35.08253647971543
37,6,-0.6399793,-0.79539967,30.248507,30.098286,43.686592,42.671692306154526
37,7,-0.9372047,-1.1544784,34.970585,36.722584,52.192352,50.70977044851647
37,8,-1.0759299,-1.3187604,39.939594,43.916004,61.061092,59.361370949684385
37,9,-0.8072765,-1.0061084,44.86297,50.99005,69.20529,67.91649810969041
37,10,-0.69743955,-0.8679916,49.031796,57.418182,76.61772,75.50454763798571
37,11,-0.9068077,-1.314839,51.69788,63.87861,83.77016,82.17732639767713
37,12,-0.7131777,-3.0225663,51.51356,70.31813,90.03605,87.16793378292708
37,13,0.3054154,-4.442352,48.21209,75.89369,93.53571,89.91230211304529
37,14,0.95904833,-5.01268,42.717793,80.48757,95.15296,91.07809811503947
37,15,1.2664951,-5.2563105,35.933178,85.63234,97.27551,92.68753173443531
37,16,1.1545,-5.1738772,28.340954,91.19075,100.126144,95.38605169130136
37,17,0.39180815,-4.6583424,20.557602,96.88482,103.52619,99.04178513532695
37,18,-0.69133055,-3.945864,12.792992,102.76038,107.55487,103.55362276355254
37,19,-2.0973606,-3.034473,4.7174473,108.89076,112.13251,108.9928998319361
37,20,-3.059897,-2.4251842,-3.733556,115.3118,117.738914,115.37221966306524
37,21,-3.5403848,-2.1519625,-11.4902115,121.071495,123.47964,121.61550003183844
37,22,-4.2431035,-1.7739472,-18.471693,126.12601,128.68896,127.47142378957345
37,23,-5.441583,-1.0116045,-25.62593,131.58237,134.12149,134.05442550871444
37,24,-7.0267973,0.08255553,-33.259777,137.81256,140.20601,141.76912188548587
37,25,-8.910691,1.4960393,-40.475655,144.5492,146.49422,150.10895653921983
37,26,-10.555559,3.0352545,-45.964787,150.40472,151.56377,157.27135101932186
37,27,-11.5999775,4.0678205,-49.328136,154.26294,154.86119,161.95753759832124
37,28,-11.138729,3.5900373,-51.388474,156.79887,158.40765,165.0047874998284
37,29,-9.391181,1.6358382,-52.794064,158.6688,162.92072,168.00883701676324
37,30,-6.755227,-1.6404611,-53.776943,160.13872,168.47417,168.92683447442622
37,31,-3.6470728,-5.9497733,-54.56107,161.41696,174.93958,171.19796070545138
37,32,0.2116673,-11.615745,-56.076252,163.98874,184.40515,173.1644236014023
37,33,3.044645,-17.21135,-58.169704,168.27374,195.32515,178.88375321452008
37,34,3.53578,-22.80295,-59.00948,174.28343,206.7727,184.0019289005322
37,35,2.1699271,-27.884459,-57.106625,181.33115,217.45088,190.81133560474234
37,36,-0.53603387,-31.782883,-52.358612,187.96326,225.77411,195.11920907783752
37,37,-3.6408737,-34.5419,-45.81299,192.90742,231.32593,198.61848600908323
37,38,-6.7582197,-36.338264,-38.419693,195.89412,234.38074,199.6259517033079
37,39,-9.647518,-37.685905,-30.298138,198.19585,236.78397,200.44194851652006
37,40,-12.153101,-38.772842,-21.355627,200.64258,239.59221,201.7758359465878
37,41,-14.208242,-39.5904,-11.905437,202.7673,242.36864,203.11650801048907
37,42,-16.07369,-40.27844,-2.4920816,204.73454,245.38913,204.74971843109722
37,43,-18.055223,-40.954403,6.414723,206.48254,248.64397,206.5821485801983
37,44,-20.993567,-41.8187,14.793868,207.96518,252.33455,207.34249498339017
37,45,-24.077362,-42.4688,23.230707,209.03162,255.91113,210.318481677925
37,46,-27.15803,-42.71336,32.14405,210.2138,259.78625,211.12354006536887
37,47,-30.967932,-42.22845,41.061985,209.3357,261.67313,213.32474652127556
37,48,-34.093124,-40.876877,49.143642,205.7629,260.3066,209.63297993436413
37,49,-36.64975,-39.194088,56.03797,200.45335,256.9473,208.13859460950437
37,50,-38.518784,-37.818817,61.936028,193.28503,251.99237,202.96557750221663
37,51,-40.246166,-36.56294,68.30367,186.60571,248.16792,198.71312801776838
37,52,-42.39413,-35.12613,74.68264,180.82587,245.64656,193.0355439722912
37,53,-44.883396,-33.6158,80.24263,174.9779,243.24443,192.49914551121915
37,54,-46.892128,-32.43978,85.226234,169.33987,241.18518,189.57651696511365
37,55,-49.294968,-30.975307,90.92446,163.81062,240.00635,184.2819548017597
37,56,-51.762955,-29.373003,96.65239,157.51672,238.65222,184.80504518284107
37,57,-53.72056,-28.040474,102.39322,151.00562,237.54791,182.44655654429542
37,58,-56.31299,-26.570242,108.808586,145.6939,238.62117,178.27519001436522
37,59,-59.99107,-25.705263,115.67925,142.52722,243.23286,183.56283270899766
37,60,-64.3484,-26.350447,123.345566,142.08022,252.18626,184.3416380227047
38,1,-1.3360186,2.1618316,-0.7078736,1.1439599,1.196089,1.1958376278158702
38,2,-2.086985,3.430655,-2.2230573,3.7157302,0.31588525,0.3146886755308268
38,3,-2.7413886,4.954234,-4.31651,8.000738,3.4296057,3.4287191174705143
38,4,-2.798298,7.2877073,-5.156282,14.010421,7.124252,7.321863715033327
38,5,-1.9125407,9.909334,-3.2534285,21.058136,11.229148,11.585615886579898
38,6,0.23889303,12.624945,1.4945852,27.690247,15.117542,15.143392399117767
38,7,3.5231333,15.1910715,8.040206,32.63442,18.01872,16.17266481475789
38,8,7.878115,17.34626,15.433503,35.621113,19.77509,16.03713166194999
38,9,12.895303,19.310732,23.555058,37.922848,21.448572,16.391298878331583
38,10,18.471571,21.321472,32.49757,40.36958,23.655,20.237541924229426
38,11,24.764912,23.374859,41.947758,42.494293,25.706089,21.753698060359284
38,12,31.489305,25.382406,51.361115,44.461536,27.548176,24.224248776613766
38,13,38.582016,27.311232,60.267918,46.209538,28.764984,25.30611051299564
38,14,45.076332,28.78291,68.647064,47.692177,30.218203,26.942851658707195
38,15,51.99778,29.79036,77.0839,48.758614,31.45009,28.455240504534046
38,16,59.222454,29.90589,85.997246,49.940804,33.440804,30.159454248180598
38,17,65.74893,28.651905,94.91518,49.062695,35.59874,32.43712013121133
38,18,72.140144,25.393988,102.99683,45.489883,36.823635,33.76307229625611
38,19,78.18696,20.841364,109.89117,40.180344,37.136948,33.90994081802128
38,20,84.59557,15.469772,115.78922,33.012035,35.787914,32.46380500829123
38,21,91.33593,9.885435,122.15687,26.332712,34.93484,35.47887372619134
38,22,98.03678,4.7618785,128.53584,20.552866,34.344547,35.694357330266065
38,23,104.89225,-0.015156746,134.09583,14.704903,32.70365,35.140534830055834
38,24,112.39346,-5.0690346,139.07942,9.0668745,30.198746,33.40358471885272
38,25,119.4832,-10.030397,144.77766,3.53762,28.703676,32.11407157904506
38,26,126.466354,-15.219555,150.50558,-2.7562864,27.077991,32.03099150815266
38,27,133.81561,-20.933743,156.24641,-9.267389,25.283287,25.116744454157732
38,28,141.16649,-25.740635,162.66177,-14.579116,24.220379,25.45698741587468
38,29,148.87805,-28.077232,169.53246,-17.74578,23.094225,24.222061291547224
38,30,156.38997,-27.446486,177.19876,-18.192783,22.7736,22.774238418756177
38,31,163.83147,-24.666626,184.9229,-15.5213,22.988811,22.281121032844343
38,32,171.91301,-21.249832,192.9355,-11.764233,23.063429,21.7108820396098
38,33,180.71211,-19.15244,202.25443,-8.502699,24.030985,18.69877182291682
38,34,190.14577,-17.717615,212.53333,-6.1738806,25.188501,20.379601078193854
38,35,199.4703,-16.829464,222.54051,-5.4774218,25.71193,20.51045574650654
38,36,208.08221,-16.98323,231.95589,-6.5497856,26.053963,19.426223942362643
38,37,215.8075,-18.427202,241.24149,-9.564503,26.933907,19.14240589728759
38,38,223.89856,-20.716415,250.27243,-14.928546,27.001492,20.142017219282405
38,39,232.35396,-23.62322,259.35638,-20.877056,27.14171,21.357093842591027
38,40,240.03206,-26.330431,268.22556,-26.876663,28.198786,24.54397521526568
38,41,247.41632,-28.981918,276.23734,-33.69647,29.204073,26.73509329314679
38,42,254.38545,-31.833477,285.50555,-39.9563,32.162727,30.34970551833795
38,43,261.20395,-35.11044,294.6211,-46.95624,35.454597,34.365898871806856
38,44,267.1245,-38.734024,303.51086,-54.793705,39.772854,38.151572686971534
38,45,272.02762,-42.102596,311.9237,-63.102272,45.085297,45.03046094953369
38,46,275.7868,-44.985497,319.3794,-71.80386,51.18143,51.672909487699386
38,47,277.81723,-46.87582,325.45425,-80.929405,58.557087,59.67405926679082
38,48,278.98215,-48.11298,330.78314,-90.161255,66.71882,68.42285117844129
38,49,280.35114,-49.927803,335.60104,-99.64433,74.32554,75.98797333514588
38,50,281.95795,-52.320473,340.14166,-109.969406,81.90692,84.25104368946785
38,51,283.93832,-55.36994,344.49615,-121.51689,89.68093,92.88250774743963
38,52,285.651,-58.20957,348.3223,-133.80164,98.19293,101.42560416365784
38,53,287.34183,-61.0977,351.6424,-146.19016,106.655,110.7718026197885
38,54,289.93823,-65.055504,355.57123,-158.20055,113.94599,118.93006012817914
38,55,293.1164,-69.06331,360.70114,-169.84488,121.345055,125.99610385687065
38,56,296.52005,-72.975494,365.97885,-181.209,128.60411,133.6581760242147
38,57,299.87115,-76.7716,370.46902,-192.65173,135.6918,139.7301738162335
38,58,304.38113,-81.67732,375.4149,-203.15404,140.72095,144.96241208077325
38,59,309.12753,-87.01926,380.4644,-213.31781,145.05266,147.26912494298566
38,60,313.91254,-92.36644,386.04364,-223.86514,149.98268,166.03319650236193
39,1,7.826653,1.9269179,6.933704,2.5167,1.0701407,0.558096446518573
39,2,16.415867,4.3652105,14.946313,6.2737675,2.408771,0.7565749412314828
39,3,26.27654,5.5167212,24.26524,9.535302,4.4938097,1.0736230966037184
39,4,36.758278,5.8010902,34.54413,11.86412,6.4546714,1.7878566972534395
39,5,47.43885,5.48253,44.55132,12.560579,7.644385,3.6699521292521426
39,6,57.57598,4.02668,53.966698,11.488215,8.288633,5.736995055924055
39,7,66.835846,1.0648806,63.252296,8.473498,8.22979,6.864428578882608
39,8,76.21997,-2.9083197,72.28324,3.1094549,7.191067,6.590143869898952
39,9,85.83226,-7.6218576,81.36719,-2.839055,6.5430937,6.378181601671119
39,10,94.774185,-12.094142,90.236374,-8.838662,5.58479,5.565625014793449
39,11,103.465324,-16.503716,98.24816,-15.658469,5.2851896,4.796525652777622
39,12,111.61132,-21.094246,107.51636,-21.918299,4.177055,2.7459618018099854
39,13,119.3919,-26.112068,116.63189,-28.918242,3.936021,0.2145649563250279
39,14,126.09125,-31.463505,125.52167,-36.755707,5.3227644,3.0725515604520037
39,15,131.80084,-36.539837,133.93451,-45.06427,8.787406,7.508083093118168
39,16,136.4107,-41.091187,141.3902,-53.76586,13.617736,12.485585845657333
39,17,139.35844,-44.617023,147.46507,-62.891407,19.991762,19.197515528992415
39,18,141.49426,-47.542995,152.79396,-72.12325,27.053137,26.224403489565436
39,19,143.57896,-51.17153,157.61185,-81.60634,33.514164,32.75891982576497
39,20,145.74239,-55.466698,162.15247,-91.931404,39.98707,39.63665093831742
39,21,148.18346,-60.50491,166.50696,-103.47889,46.71738,46.40399678063466
39,22,150.32693,-65.33155,170.3331,-115.76364,54.255344,54.086882197072356
39,23,152.41959,-70.214905,173.6532,-128.15215,61.705673,61.60101899206012
39,24,155.38235,-76.2584,177.58202,-140.16254,67.6503,67.59302348922914
39,25,159.08113,-82.35036,182.71194,-151.80687,73.366356,73.28375986101562
39,26,163.13492,-88.38894,187.98967,-163.17099,78.804276,78.62162542206923
39,27,167.20673,-94.36078,192.47983,-174.61374,84.13838,84.01273689312193
39,28,172.32845,-101.55618,197.4257,-185.11604,87.24748,87.29633757669507
39,29,177.60023,-109.234764,202.47519,-195.2798,89.568474,89.82641991425488
39,30,182.92021,-116.925095,208.05446,-205.82715,92.38672,93.30563201304675
39,31,188.4389,-124.14777,213.9648,-217.1458,96.43757,96.91200651790439
39,32,193.91463,-131.14381,219.97665,-228.59808,100.87896,101.53756578518505
39,33,198.78015,-137.41376,226.00345,-239.78563,105.929726,104.74135159366605
39,34,204.48369,-144.29678,231.95752,-250.73033,109.9223,108.14537671133834
39,35,210.51982,-150.69409,239.681,-260.04523,113.17263,111.6264072939258
39,36,216.98712,-154.79271,248.9057,-267.23743,116.88717,117.82651707889025
39,37,222.948,-157.61932,258.9763,-272.14233,120.05648,122.6188280693145
39,38,227.58539,-159.08545,268.24637,-275.40225,123.21897,125.20256017350847
39,39,230.71243,-159.86278,277.2132,-277.59503,126.5828,130.50983068959283
39,40,232.54764,-160.31436,285.41656,-279.0539,129.97769,135.8449917148873
39,41,233.17772,-160.60742,292.93878,-281.29425,134.67255,142.1073562237257
39,42,233.17046,-160.60269,299.92056,-284.58252,140.80687,149.34879723596887
39,43,233.90222,-161.14737,307.00134,-288.71497,147.02711,156.53558410393526
39,44,234.79689,-161.95067,314.2966,-293.95425,154.09462,164.3899898590095
39,45,236.03375,-163.27061,320.94492,-299.90164,160.86623,171.70354848320252
39,46,237.03839,-164.44235,326.89917,-305.9666,167.6427,178.81197065810312
39,47,237.9893,-165.57776,332.44867,-312.31473,174.51163,185.87173982100714
39,48,239.68208,-167.1494,338.4802,-318.46317,180.71227,191.5698219333543
39,49,241.3132,-168.40112,345.04813,-324.02438,187.02817,198.4383121898309
39,50,242.08272,-168.98035,350.88937,-328.56854,193.15092,205.00902545575582
39,51,241.50754,-168.52916,355.52295,-332.3416,199.58464,211.59031427218787
39,52,239.5972,-166.9412,359.11316,-335.67734,206.77513,218.61285248084565
39,53,237.17447,-164.74983,362.34338,-338.71487,214.31541,226.75677417119817
39,54,234.37872,-161.9288,365.35892,-341.57346,222.32411,234.39477659978854
39,55,231.202,-158.55907,367.30582,-343.56964,229.68057,241.2876011189518
