episode_idx,time_sec,dr_E_m,dr_N_m,gt_E_m,gt_N_m,raw_drift_m,snapped_drift_m
11,60,-246.81487,55.015118,297.5207,504.4231,705.88153,583.0899597339774
12,1,5.834459,10.027751,5.724876,9.234403,0.8008808,0.7378047100249204
12,2,12.42111,19.756231,12.185254,20.090677,0.40924588,0.16679350644807683
12,3,18.660192,29.210163,18.699953,31.320856,2.1110673,1.8456823768026156
12,4,24.448154,39.33626,25.53992,42.83839,3.668359,3.5686318615971477
12,5,30.81288,49.580612,32.502563,54.342987,5.0532413,4.9491731885452035
12,6,37.153164,59.091522,39.600853,66.321014,7.6326103,7.4672820153381245
12,7,43.0706,67.56887,46.628098,78.99085,11.963171,11.713964008638138
12,8,48.24069,75.338066,54.03708,91.25094,16.935692,16.73562296044356
12,9,52.049355,82.44282,61.639626,103.59941,23.228748,23.067467302882182
12,10,55.91256,89.553154,69.21102,115.30578,28.98356,28.92370905726594
12,11,58.80076,96.82167,76.66897,127.722855,35.695324,35.68184894317004
12,12,61.000126,105.169044,83.88564,140.08128,41.744595,41.75887658826916
12,13,62.13682,113.61418,90.79477,153.00174,48.709934,48.69280241832711
12,14,62.265755,121.514786,97.29373,165.68736,56.375313,55.93331947888929
12,15,62.223305,128.83238,103.68576,177.83731,64.19204,63.41271571961033
12,16,61.87189,135.57047,110.094925,190.33871,72.97275,71.86851947885552
12,17,61.20603,141.59616,116.95074,202.40308,82.49214,80.66997653657413
12,18,60.68903,147.68465,124.21164,214.58842,92.25637,89.84767426324186
12,19,60.18913,153.09721,131.97684,227.13002,103.122894,99.14449554181753
12,20,59.51265,157.23853,140.19247,240.45572,115.906586,111.45135620847316
12,21,58.0334,158.63564,149.05733,253.96167,131.80443,127.03868896482732
12,22,58.269844,158.72572,158.00685,267.9978,147.94547,143.4779764298455
12,23,57.24822,161.03941,166.86977,282.7332,163.78723,159.11384211561136
12,24,53.127064,159.11765,175.59875,298.04922,185.2061,180.3772282720094
12,25,51.942368,154.73715,184.5038,313.64844,206.94281,204.0716028453404
12,26,51.84203,149.3967,193.56117,329.07504,228.84192,226.6224059519252
12,27,52.11492,144.2588,202.70514,344.25735,250.35342,248.64247499806393
12,28,52.553917,139.65273,211.76788,359.50668,271.44952,270.46777864801436
12,29,52.829403,135.35439,220.72784,374.98355,292.59534,291.89338582461284
12,30,53.353718,131.73665,229.75635,390.42264,313.1075,312.6093382215827
12,31,53.7897,128.17722,238.9161,405.8057,333.69052,333.33859921041375
12,32,54.12165,123.81274,247.86115,421.27924,354.9948,355.35535480673695
12,33,54.51175,118.78554,256.74243,436.68762,376.77448,377.1446479510214
12,34,54.65697,115.166954,265.57986,451.58588,397.072,397.4227101062781
12,35,54.881077,111.300156,274.2784,466.45282,417.4549,417.7690923374912
12,36,55.083443,107.25224,282.90088,481.4704,438.1096,437.8780498269905
12,37,55.402977,102.76406,291.63156,496.25116,458.95102,459.02415174767805
12,38,55.357346,98.347466,300.47525,510.96384,479.93234,479.9727842864702
12,39,55.377426,95.174034,308.24655,525.6903,499.28653,499.29835135414095
12,40,55.31157,91.55388,315.97986,540.63007,519.2469,519.2152557280958
12,41,54.898266,87.0613,323.6144,555.2308,539.80646,539.7399605791257
12,42,53.830452,80.38873,332.43497,569.69727,563.066,562.9415077714729
12,43,52.22807,72.489426,340.66104,583.8797,587.12317,587.2259206350799
12,44,50.63943,63.451897,348.80865,598.0498,612.12726,612.2427038559492
12,45,49.025005,53.905205,356.92532,611.7463,637.17285,636.8833582510614
12,46,47.302174,44.311234,365.14124,625.4071,662.33984,661.7883136463178
12,47,45.284584,34.65616,373.3614,638.5471,687.2545,686.5831938336354
12,48,43.045025,24.91507,381.71844,651.87537,712.5861,712.0012074989414
12,49,40.951218,15.630553,390.4912,664.9934,737.4621,737.0834635494489
12,50,40.061882,6.487707,399.62656,677.6825,761.43884,761.0061224297361
12,51,39.379135,-2.607934,409.74377,689.48883,784.9636,784.1391340066849
12,52,38.48716,-11.802953,420.61453,700.3775,808.22174,806.7111469629925
12,53,37.508614,-20.964058,432.53024,710.10406,830.9649,829.5005982637583
12,54,35.488377,-29.708899,445.33496,718.4317,853.0467,834.379538199087
12,55,32.706944,-37.76646,458.6678,725.6837,874.2418,858.464833724533
12,56,30.171402,-45.211178,472.32263,732.28204,894.42346,860.5105739401405
12,57,27.54797,-52.105003,486.33035,738.27826,913.8856,884.0454815913031
12,58,25.16401,-58.33705,500.4312,743.7738,932.34155,885.5760429077594
12,59,23.417276,-64.557175,514.3488,749.12115,950.30853,908.6786005439088
12,60,22.132902,-70.46874,527.77496,754.07513,967.2365,909.5502472868058
13,1,1.8780222,2.7927809,8.250456,13.83743,12.751164,12.749847560375878
13,2,4.0920677,5.7078633,17.195492,29.310982,26.996426,26.984625773172997
13,3,6.5937557,9.014326,26.076765,44.71938,40.67479,40.648273434551946
13,4,10.518076,13.824916,34.914204,59.617603,51.885845,51.8549058776674
13,5,14.189913,18.495928,43.612762,74.48457,63.248974,63.19802058140109
13,6,17.966188,23.222075,52.235226,89.50213,74.61509,74.53290459014576
13,7,21.710562,28.116827,60.965916,104.282906,85.68695,85.59344044664802
13,8,26.188723,33.076492,69.80959,118.99558,96.35803,96.22520285759519
13,9,31.416616,39.06409,77.580894,133.72205,105.315094,105.06331534008868
13,10,36.617016,44.733433,85.3142,148.66183,114.77164,114.24825594239
13,11,41.67401,49.49164,92.94874,163.26251,124.791466,124.04483282754971
13,12,45.39305,52.548733,101.7693,177.72897,137.28938,136.45269477728556
13,13,48.290337,54.735615,109.99539,191.91144,150.41516,149.57274278024406
13,14,50.396614,56.413597,118.143,206.08156,164.28656,163.4061039839249
13,15,52.252686,57.912014,126.25967,219.77805,177.98215,177.0938114198165
13,16,54.12508,59.392452,134.47559,233.43884,191.69858,190.80742716254795
13,17,55.96803,60.76662,142.69572,246.57886,205.0558,204.17882431369878
13,18,57.741592,62.034718,151.05278,259.90714,218.77037,217.90983006085352
13,19,59.90861,63.59785,159.82556,273.02515,232.04135,231.2168854425684
13,20,62.1149,65.65214,168.9609,285.71423,244.6291,244.06704164475596
13,21,64.33225,67.80991,179.07811,297.5206,256.77542,256.42269927883933
13,22,66.51873,69.84683,189.94887,308.40924,268.602,268.5449967993754
13,23,68.74835,71.883865,201.86458,318.1358,279.92847,280.2859145026039
13,24,71.40361,73.778145,214.66931,326.4634,290.4736,291.36531630391613
13,25,74.63866,75.60607,228.00214,333.71542,300.23456,301.7759269548666
13,26,78.44202,77.77587,241.65698,340.31378,309.13632,311.08869375874787
13,27,82.7561,80.038734,255.6647,346.31,317.48666,320.309101014277
13,28,87.70165,82.6219,269.76556,351.8055,324.9724,328.806232015508
13,29,92.5717,85.76365,283.68317,357.1529,331.92728,336.5563103687823
13,30,97.581024,89.43726,297.1093,362.1069,337.87613,343.6024193224287
13,31,103.14432,93.47122,309.9791,366.8119,342.77652,349.6752142242547
13,32,109.39126,97.05861,322.02594,371.1513,346.901,356.63601204373833
13,33,116.22604,100.77324,332.88837,374.3314,348.9651,361.33627927805423
13,34,123.34535,104.54012,342.60626,377.4234,350.05804,364.2266187640803
13,35,130.78148,108.47765,350.82925,381.0729,350.32727,366.6572772723554
13,36,137.78133,111.90246,358.26132,384.4994,350.60022,368.6407634515913
13,37,145.299,115.7374,365.06943,387.8728,349.79526,369.61536422701283
13,38,152.87054,120.08239,371.35947,391.16617,348.17212,369.4655019345786
13,39,160.3043,124.71511,377.39764,394.6616,346.41104,364.6446500092407
13,40,167.837,129.56082,384.00302,397.57556,344.32492,364.04878761758675
13,41,174.84921,133.29974,391.08374,400.77194,343.94586,365.2959772103543
13,42,180.04288,137.24736,399.15305,404.1253,345.30145,369.8186184916495
13,43,182.24286,140.71083,408.31528,407.52573,349.71262,375.42818758240963
13,44,181.52026,142.51314,417.9676,410.72992,357.55783,384.020377702444
13,45,180.86308,143.0862,428.01642,414.13342,366.81244,394.0211885464882
13,46,179.85803,143.8918,439.00327,417.62857,376.9457,404.84425988834766
13,47,179.01875,144.65627,450.95288,421.39276,387.9836,416.6011400705946
13,48,178.82545,145.0303,463.41077,425.56143,399.60794,429.05108759657134
13,49,178.47182,144.25208,475.78735,429.88937,412.29263,442.51482448975065
13,50,177.51291,144.10257,488.20078,435.50027,425.95724,456.5146062225481
13,51,176.86401,144.39603,501.28418,440.64783,439.3331,470.35196096602493
13,52,176.55261,144.88712,514.90045,445.54016,452.62732,484.21538224384346
13,53,176.46463,145.05782,528.9427,450.41394,466.3509,498.5984213434836
13,54,176.60864,144.75513,543.1099,454.4612,479.83438,512.9351996241304
13,55,176.79413,144.31984,557.52515,460.23587,494.73126,528.4925162779322
13,56,177.04753,143.65628,572.5078,465.92105,510.14056,544.64399377831
13,57,177.5211,142.41537,588.81476,471.108,526.4991,562.0314050057788
13,58,178.14128,140.9076,605.51996,476.64896,543.48395,580.0995261594762
13,59,178.83781,138.99419,622.02026,482.63757,560.80426,598.503565263466
13,60,179.16043,137.75787,638.3122,488.44183,577.7539,616.3003616022106
14,1,7.0097985,2.5548668,11.55638,4.1967764,4.8339705,4.833960069751922
14,2,14.439296,4.287792,23.60324,8.536186,10.100827,10.061407506402709
14,3,22.475414,5.940624,34.465652,11.716276,13.308793,13.255957808512875
14,4,30.766506,7.55475,44.18356,14.808291,15.252252,14.916439507609624
14,5,39.255424,9.212095,52.406548,18.457806,16.07592,15.366889282154348
14,6,47.019905,10.471997,59.838615,21.884295,17.162746,16.346504382461873
14,7,54.91087,11.887958,66.64671,25.257706,17.78989,15.780340741323517
14,8,62.829716,13.715502,72.93677,28.551077,17.951233,14.697137024792466
14,9,70.40297,15.755644,78.974945,32.04649,18.408434,14.073773715267436
14,10,77.73921,17.845211,85.58031,34.960464,18.825905,14.175234155595733
14,11,84.025894,19.091412,92.66103,38.15683,20.929783,14.988082388175117
14,12,88.57868,20.783087,100.73035,41.5102,24.026573,19.4841168327527
14,13,90.4605,22.402973,109.89257,44.91063,29.735498,26.872727448558003
14,14,90.42485,22.811043,119.54488,48.114822,38.57794,36.42265824736724
14,15,90.73292,22.319141,129.5937,51.518303,48.608147,47.41206401498373
14,16,90.83764,22.166386,140.58057,55.013466,59.609474,58.89460806396875
14,17,90.96636,21.950598,152.53017,58.77765,71.73795,71.05952722903093
14,18,91.12201,21.108725,164.98807,62.946335,84.89158,84.71344183457902
14,19,89.76922,19.568426,177.36465,67.27426,99.743706,99.67876835974042
14,20,87.614525,19.870974,189.77806,72.885185,115.099495,115.10416196273509
14,21,86.16451,21.139868,202.86147,78.03271,129.8267,132.1448366350186
14,22,85.68132,22.879282,216.47777,82.925064,143.92084,144.1813904808322
14,23,85.42399,24.279251,230.51996,87.79884,158.3906,158.71365364064116
14,24,85.28924,25.171253,244.68723,91.846115,172.78094,173.17522332676927
14,25,85.20555,25.938509,259.10242,97.620766,188.09164,188.46200979275318
14,26,85.16747,26.476807,274.0851,103.30594,203.94261,204.3031546578452
14,27,85.17243,26.406443,290.39203,108.49289,221.02776,221.4252719519456
14,28,85.20757,26.041775,307.09723,114.033844,238.69984,239.13447594906248
14,29,85.24952,25.279146,323.59756,120.02247,256.488,256.9562076811099
14,30,85.24947,25.2779,339.88947,125.82673,273.7729,274.25128186431925
14,31,85.27989,25.630238,356.10623,131.83295,290.90536,291.3736727114444
14,32,85.41198,27.007004,372.3428,137.7574,307.56293,307.9818506284627
14,33,85.444374,29.06003,388.31458,143.8923,323.90866,321.7310088880792
14,34,84.68659,32.244835,404.22772,150.24002,340.6309,340.7628703985101
14,35,82.233116,35.618446,420.93292,156.05486,359.47528,363.7428364178399
14,36,78.1307,38.632248,437.85373,161.83948,380.23764,388.4906947281975
14,37,73.511215,40.191727,454.69257,167.57553,401.90277,400.04470987270986
14,38,69.24592,39.05863,471.31253,173.19357,423.8511,421.77608198222174
14,39,66.74993,34.725166,487.76337,178.74165,444.9641,443.76354459451454
14,40,67.275925,30.278015,504.01645,184.39322,463.13474,465.4118863884766
14,41,68.89106,26.803127,519.9835,189.99484,479.70404,479.650547561517
14,42,70.72231,23.924967,535.55994,195.17456,495.3791,498.7398799643371
14,43,72.56826,21.38402,550.7459,200.4223,510.59628,511.3872227053218
14,44,74.07594,18.85387,565.4745,205.53793,525.6648,530.3945755799798
14,45,75.28245,16.684471,579.6341,210.90198,540.45447,545.5338556363072
14,46,76.08287,14.000279,592.79376,216.51402,554.97925,556.7082119099713
14,47,77.02419,10.364927,604.1451,223.22855,568.47815,565.7447428447565
14,48,78.473366,6.794482,614.1913,230.95288,580.72424,582.994414309966
14,49,80.21945,3.5320055,622.62,239.21799,591.39343,588.655851877454
14,50,82.17861,0.13212991,629.4895,247.63197,600.67084,603.0715648054734
14,51,80.03317,-5.1059217,634.83203,255.53206,612.9714,605.993706697112
14,52,73.11936,-4.514245,639.3159,261.68225,625.65094,619.5380563565735
14,53,66.50876,-1.0951838,644.52356,265.01044,636.32794,633.2036198730852
14,54,61.08372,5.1769333,650.3471,265.3298,644.1357,646.8833150421618
14,55,54.7272,12.194359,656.2114,262.63965,651.5414,660.2857770010694
14,56,47.51668,19.452332,660.7515,255.81061,657.20795,672.1567160736034
14,57,40.51629,27.85736,664.6033,247.41039,661.58,662.5736051441046
14,58,37.3498,37.81011,668.9716,237.42296,662.4133,673.4395948370624
14,59,41.18199,47.38993,674.1335,225.48344,657.52936,664.2300052373715
14,60,49.31825,54.357845,679.9628,213.05904,650.3066,676.1556214280339
15,1,7.9723473,3.022434,14.586552,5.372395,7.0192604,7.018789840084399
15,2,16.121883,6.101405,30.823126,11.296848,15.5922785,15.591448267500441
15,3,24.00189,9.831399,46.794903,17.431767,24.026796,24.01904488666972
15,4,30.212265,14.97817,62.708065,23.77948,33.666603,33.4914232455806
15,5,33.809425,21.831781,79.41327,29.594307,46.25978,45.35584069546938
15,6,35.087418,29.063381,96.33405,35.37893,61.571396,59.44677063368096
15,7,34.081074,36.579086,113.172905,41.11499,79.22179,70.476106674322
15,8,28.76672,42.658657,129.79286,46.73303,101.10826,95.79883470175943
15,9,20.92591,43.16027,146.24371,52.281105,125.64928,120.29490460111076
15,10,13.852183,38.56199,162.49678,57.932667,149.90143,146.28407328299934
15,11,8.135284,31.44917,178.46382,63.534306,173.32416,171.01327801877989
15,12,3.156423,23.24511,194.04027,68.71402,196.22453,194.85146009613075
15,13,-1.4627576,14.455006,209.22626,73.961754,218.9313,218.28989415565547
15,14,-6.9946966,5.9135056,223.95483,79.077385,242.2615,221.9611419540334
15,15,-13.076288,-2.8894653,238.11441,84.44143,265.9388,252.64174622388168
15,16,-20.754185,-10.020489,251.27408,90.053474,289.852,251.37776476996214
15,17,-28.095112,-16.356495,262.6254,96.768,311.95444,279.88351989502246
15,18,-34.54537,-23.614395,272.6716,104.49234,332.85675,276.4618703007421
15,19,-40.34224,-31.722256,281.1003,112.75744,352.41977,302.86929517336733
15,20,-45.785797,-39.863884,287.96982,121.171425,370.57413,296.89375129240216
15,21,-53.90428,-40.432602,293.31238,129.07152,386.38202,320.4517808989967
15,22,-56.440334,-33.957752,297.79623,135.22171,392.5624,327.05514144228124
15,23,-56.317894,-27.388899,303.0039,138.54988,395.78763,333.17389720763487
15,24,-54.06561,-22.046972,308.82745,138.86926,396.97028,338.60946336089665
15,25,-52.34048,-17.67834,314.69177,136.1791,397.97586,342.889059745121
15,26,-51.04101,-13.884495,319.23187,129.35005,397.01154,344.4382930171767
15,27,-49.67406,-10.8040285,323.08362,120.94984,395.35727,344.9772681481572
15,28,-46.883514,-8.1158905,327.45193,110.96241,392.81888,345.7383420618412
15,29,-42.88114,-7.8024564,332.6138,99.022896,390.3948,347.0378089018223
15,30,-39.48909,-9.252268,338.44315,86.598495,389.8976,349.3437291314918
15,31,-37.15922,-11.956863,344.7193,73.93878,391.41956,352.55715649415527
15,32,-35.88774,-15.452198,351.40845,61.549038,394.87662,356.7557035392005
15,33,-34.958855,-19.304935,358.43826,47.468224,399.02374,361.56600731587804
15,34,-33.93715,-23.308353,364.8175,33.818268,402.82593,366.38036235991507
15,35,-33.669395,-27.670134,370.06155,20.094688,406.54663,370.6059758605406
15,36,-35.81852,-30.910395,373.56384,6.947459,411.1291,373.6281763733545
15,37,-39.32716,-31.953087,375.4657,-5.015008,415.66666,375.4993806435023
15,38,-43.326508,-31.296137,376.49588,-14.961055,420.14008,376.7935946947237
15,39,-47.830082,-30.329828,377.03207,-22.070747,424.9424,377.6783578392273
15,40,-53.309837,-29.945995,377.38858,-27.044386,430.70822,378.3574027407977
15,41,-59.64389,-29.570843,377.68442,-30.91041,437.33035,378.9483754312823
15,42,-66.9089,-29.170279,377.9386,-34.61139,444.88077,379.52146171681636
15,43,-74.511345,-29.44812,377.7417,-38.75728,452.34885,379.72627612002884
15,44,-82.43803,-29.708767,376.64377,-42.827217,459.2692,379.0724689634981
15,45,-91.082596,-30.357061,375.7412,-48.3005,467.16852,365.1227307797583
15,46,-100.32834,-31.988802,375.73648,-56.264965,476.68338,379.9279772687928
15,47,-110.106346,-32.52925,376.41702,-65.34738,487.629,368.6789617427947
15,48,-119.95791,-31.880547,377.329,-75.375374,499.18542,384.78671488886147
15,49,-129.3223,-31.197952,378.10077,-86.49231,510.4269,374.9451884806707
15,50,-138.16025,-29.950966,378.5416,-98.32589,521.2062,391.1068784894077
15,51,-146.71245,-28.584393,378.93542,-110.729996,532.02783,382.4038658519158
15,52,-155.41539,-26.349037,379.3355,-123.564476,543.51575,398.95768319088415
15,53,-164.95589,-23.904987,379.72586,-136.81824,556.2622,391.8526006110972
15,54,-173.90681,-21.75276,380.60553,-149.95493,569.13947,409.08614744464245
15,55,-182.68483,-20.323824,381.82162,-163.8733,582.47235,404.36377557703656
15,56,-191.43568,-20.251028,383.1908,-178.52791,596.0261,422.74430090563993
15,57,-199.42134,-20.732447,384.76468,-192.39629,608.8857,430.19297380496613
15,58,-206.18597,-22.1922,386.20438,-206.8101,620.4919,438.0987615516369
15,59,-210.0007,-25.084505,387.88278,-221.48328,629.3148,446.67067140880084
15,60,-211.63365,-28.046413,389.27744,-235.5698,635.73584,455.01354398680485
16,1,0.10373281,-0.65413976,5.659458,-11.380975,12.0801935,12.07856775808602
16,2,0.021865867,-1.0075046,12.348607,-23.770718,25.886528,25.875149683874298
16,3,-0.04261587,-1.1856836,19.378418,-37.851532,41.491695,41.48107957440286
16,4,-0.17118427,-1.5572941,25.757656,-51.501488,56.27368,56.265389275303946
16,5,-0.5052348,-2.1379225,31.001709,-65.22507,70.5172,70.52885833272144
16,6,-0.9596927,-2.3310156,34.50401,-78.3723,83.90442,83.97351971482558
16,7,-1.487673,-2.1708581,36.405846,-90.33476,95.962456,96.11756019940138
16,8,-2.1834872,-1.5275688,37.436054,-100.28081,106.40446,106.64735940583358
16,9,-3.2355938,-0.45560825,37.97223,-107.3905,114.59999,113.90628556165262
16,10,-5.147505,1.0078624,38.328728,-112.36414,121.422386,118.72162955235541
16,11,-7.770765,2.9713824,38.624565,-116.23016,127.91222,122.47996673139608
16,12,-11.170957,5.4948683,38.878773,-119.931145,135.04317,126.07566948905459
16,13,-15.109413,7.8925414,38.68186,-124.077034,142.5113,129.9670568322925
16,14,-19.352009,10.496698,37.58393,-128.14697,149.87918,133.5448814085145
16,15,-24.364607,13.290871,36.68136,-133.62025,159.08957,138.56381148507876
16,16,-30.309784,15.865626,36.676636,-141.58472,171.10754,133.84734123078306
16,17,-36.273994,19.345503,37.357193,-150.66714,185.27237,155.22948471659475
16,18,-41.88418,23.602753,38.269157,-160.69513,200.97331,152.83372375386563
16,19,-47.142662,27.651527,39.040924,-171.81206,217.2863,176.19202186388986
16,20,-51.810383,31.774872,39.48177,-183.64565,233.96635,187.84193407442004
16,21,-56.213627,35.810287,39.875572,-196.04976,250.98251,200.0640701420577
16,22,-60.446327,40.483303,40.275665,-208.88423,268.94067,212.73181253440904
16,23,-65.26977,45.80175,40.66603,-222.138,288.12167,213.64466796682206
16,24,-69.749466,50.59647,41.545696,-235.27467,306.7718,238.91484099581476
16,25,-74.35879,54.845562,42.761787,-249.19305,325.817,252.83560610122458
16,26,-79.45607,58.271065,44.130962,-263.84766,345.01337,267.51304655693065
16,27,-84.14351,60.97469,45.704834,-277.71603,362.72855,281.45203629978727
16,28,-88.19877,62.551544,47.144547,-292.12985,379.62704,295.9097580505063
16,29,-90.42422,62.405926,48.822952,-306.80304,394.59476,310.6637075849964
16,30,-91.160324,62.019363,50.21759,-320.88956,408.17517,324.79544322018415
16,31,-91.08171,62.09655,51.394688,-334.43307,421.34937,338.35937927454466
16,32,-91.15182,61.948177,52.715332,-347.7116,434.18765,351.6851791769327
16,33,-91.031425,61.405575,54.038296,-360.3722,446.0288,364.40151840239884
16,34,-89.98541,60.914196,55.308754,-374.09164,458.6289,378.1584917401374
16,35,-88.536934,60.83915,56.569515,-387.92374,471.63968,392.0270177952399
16,36,-86.7418,60.7465,57.71313,-401.35785,484.15662,405.48636547833684
16,37,-84.595024,60.67071,58.88249,-414.16498,496.03903,418.33008981516457
16,38,-82.0968,60.49166,60.158806,-426.59485,507.43466,430.8161757238617
16,39,-79.351814,59.874287,61.390987,-438.16943,517.54816,442.44957728960793
16,40,-77.44654,59.277225,62.634956,-448.80185,527.0362,453.1518443483606
16,41,-76.25824,58.940205,63.98668,-458.4935,536.10284,462.93732351261184
16,42,-76.03078,58.911343,65.466995,-466.65732,544.283,471.22754565156805
16,43,-77.36201,58.739098,67.26082,-472.9066,550.96545,477.66631712717736
16,44,-79.36983,57.915848,69.28502,-477.59055,555.7566,482.59053304805286
16,45,-81.34035,56.315525,71.20536,-480.94467,558.4968,486.1877023894341
16,46,-82.75279,54.299305,72.70914,-483.09293,559.4272,488.5344415653477
16,47,-83.32858,51.467133,74.464554,-485.17548,559.3603,490.85715563851966
16,48,-81.71812,48.326164,76.52406,-487.09546,558.31616,493.070467897182
16,49,-79.190186,46.52522,78.51609,-488.58795,557.8686,494.8571173601025
16,50,-76.78988,45.149616,79.96866,-489.39377,557.0547,495.88496126653104
16,51,-74.537056,44.44626,81.912315,-490.20096,557.0674,496.9982690325075
16,52,-73.06709,44.2905,85.206764,-490.9564,558.15753,498.2962127403059
16,53,-72.08757,44.164696,90.11748,-491.08185,559.28467,499.28283862827595
16,54,-71.25481,44.018143,96.14896,-489.3822,559.05273,498.73888120618756
16,55,-70.83132,43.948868,102.28053,-485.36182,556.8999,496.02260900010987
16,56,-70.639,43.917,107.951096,-479.10413,552.67126,491.1164419573087
16,57,-70.60636,43.91132,113.92393,-471.48615,547.4358,485.05576257821104
16,58,-70.89552,43.99632,120.54192,-463.125,542.05194,478.55665472924437
16,59,-71.616745,44.26258,127.62538,-454.38562,536.9799,471.97035856490453
16,60,-72.7234,44.667095,134.85208,-445.29044,532.11456,465.26370489629727
17,1,1.8862197,-8.858546,1.0608184,-12.180524,3.4229844,3.237835395138723
17,2,6.997691,-16.563288,2.3814633,-25.459032,10.022167,8.395203464484759
17,3,15.970925,-19.444176,3.704426,-38.119633,22.343674,12.729536183712117
17,4,24.148533,-13.791747,4.9748845,-51.839073,42.60549,35.96293307253048
17,5,29.795204,-5.1470795,6.2356467,-65.671165,64.94781,40.396421692773
17,6,35.677517,3.8614159,7.379263,-79.1053,87.65996,67.22238667393333
17,7,41.618393,13.291411,8.54862,-91.91242,110.27899,92.30912003578008
17,8,48.125896,22.835203,9.824939,-104.342285,132.81972,92.5775431450986
17,9,56.208183,31.54363,11.05712,-115.91688,154.2181,116.44305803873448
17,10,64.46143,39.082905,12.301089,-126.549286,173.65115,114.9198021605997
17,11,72.02649,46.3825,13.652813,-136.24092,191.72585,136.92331503393902
17,12,77.86652,54.01531,15.133129,-144.40474,208.10092,132.97096819843432
17,13,81.04584,61.5725,16.926952,-150.654,221.70097,151.60198169553792
17,14,82.08198,69.045105,18.951153,-155.33798,233.09499,144.27104332234245
17,15,80.94396,76.31877,20.871492,-158.69212,242.56715,160.05881522889354
17,16,77.80924,83.10348,22.375267,-160.84036,250.163,150.18012313274136
17,17,72.426445,87.89613,24.130686,-162.92293,255.42647,164.70029920729382
17,18,65.73793,88.251724,26.190191,-164.84288,256.16577,154.71685255863218
17,19,59.234802,85.30939,28.18222,-166.33539,253.55345,168.7060371089372
17,20,52.746304,81.5641,29.634792,-167.14122,249.77686,157.57321630670887
17,21,46.90793,76.21944,31.578451,-167.94838,244.64856,170.8914560307632
17,22,41.700413,69.11398,34.872894,-168.70384,237.9158,160.13383883533743
17,23,36.032597,61.72958,39.78361,-168.82928,230.58937,173.45350358137748
17,24,29.929321,54.499603,45.815086,-167.12965,222.19786,161.2831363333582
17,25,23.641289,46.86599,51.946663,-163.10925,211.8745,171.18169429486179
17,26,17.179989,39.05489,57.61723,-156.85158,200.03629,155.33335253416976
17,27,10.542847,31.162836,63.59006,-149.23358,188.03424,162.21738885488185
17,28,2.8010755,23.83403,70.20805,-140.87244,177.96606,146.0927737894087
17,29,-5.7889323,16.740942,77.29151,-132.13306,170.48701,153.07934067670905
17,30,-14.679901,9.35106,84.51822,-123.037865,165.43004,138.7612300396716
17,31,-23.600655,1.9237394,91.836815,-114.23596,163.76472,146.57439000632843
17,32,-33.503315,-5.800823,99.023224,-105.89621,166.0794,135.57099185582067
17,33,-43.43304,-13.577352,106.00319,-97.93072,171.60034,126.4510876964209
17,34,-53.562172,-20.171333,112.75219,-90.705605,180.65312,121.06614511984365
17,35,-64.32622,-26.326748,118.9556,-84.1695,192.19263,130.52490650991234
17,36,-74.05196,-33.50225,124.647285,-78.174416,203.65901,127.40450270670061
17,37,-83.55302,-40.36255,129.92714,-72.68528,215.91327,136.0093493366873
17,38,-93.739,-45.688484,134.80772,-67.97425,229.6307,135.32073526359815
17,39,-104.17539,-50.120796,139.08438,-64.66353,243.69408,142.21470922800833
17,40,-115.21531,-55.21517,143.5581,-62.71684,258.8821,142.00167631552014
17,41,-125.13463,-61.06193,148.23425,-63.154278,273.3769,144.21309513788745
17,42,-133.29758,-69.18703,152.08333,-65.99138,285.3988,150.9754939709839
17,43,-140.94122,-79.09523,155.00485,-70.12409,296.08203,151.14196203064688
17,44,-149.00012,-90.04131,157.41606,-74.318756,306.8193,151.42968844782533
17,45,-157.34111,-101.15192,159.59679,-78.109886,317.7744,156.83979560042604
17,46,-164.73108,-113.83373,161.85011,-81.67588,328.1606,156.43765497208022
17,47,-171.21564,-126.21602,164.54349,-85.58474,338.20865,157.3003672471714
17,48,-177.6434,-138.79083,168.33786,-90.85794,349.28583,159.79569459862344
17,49,-183.91428,-150.71933,172.45956,-96.413795,360.48773,162.8310913722511
17,50,-189.89203,-161.07567,176.40091,-100.74984,371.22733,166.04160509209697
17,51,-196.39572,-171.11353,179.46494,-103.677605,381.86234,169.64489392441735
17,52,-203.87025,-180.4352,181.23882,-105.665504,392.30026,170.49401081558088
17,53,-212.00394,-187.99695,182.63098,-107.75968,402.70923,171.36716822679082
17,54,-219.54541,-196.57185,183.75056,-110.69174,412.33847,172.77645918445003
17,55,-227.2171,-204.6492,185.54248,-115.00914,422.38113,173.62958215485722
17,56,-235.93301,-211.97441,189.1172,-120.133804,434.85907,176.20669617914868
17,57,-244.70201,-221.82417,194.06526,-126.16489,449.07397,178.8280396788208
17,58,-252.08122,-231.38536,199.85081,-133.11606,462.4926,179.63322033221905
17,59,-259.26642,-240.79518,206.00517,-140.50995,475.95673,189.3557401626459
17,60,-266.12833,-250.33856,211.9753,-148.01859,488.92993,190.03902622890658
18,1,3.9388351,4.6697874,6.5860167,7.9117866,4.1854663,4.185276405433144
18,2,8.69865,9.874082,13.772426,16.25154,8.1495495,8.14327727835672
18,3,13.652761,15.304745,20.752396,24.217031,11.394458,11.386300335911399
18,4,18.731497,19.980598,27.501396,31.442144,14.431846,14.403420306352022
